18 45
2388350000.000000,2415920000.000000
2391750000.000000,2445860000.000000
2391362500.000000,2446107500.000000
2391800000.000000,2445740000.000000
2389820000.000000,2417000000.000000
2389100000.000000,2416330000.000000
2391160000.000000,2446490000.000000
2388380000.000000,2415970000.000000
2392620000.000000,2444800000.000000
2392590000.000000,2445090000.000000
2390750000.000000,2418880000.000000
2390497500.000000,2417357500.000000
2389110000.000000,2416320000.000000
2395310000.000000,2433920000.000000
2394190000.000000,2435540000.000000
2393410000.000000,2436630000.000000
2392962500.000000,2436862500.000000
2390790000.000000,2418960000.000000
17,10,real
12,5,real
14,13,real
7,0,real
2,6,real
11,4,real
16,15,real
8,9,real
1,3,real
