18 43
1489710000.000000,2293350000.000000
1521806250.000000,2337935000.000000
1521510000.000000,2338900000.000000
1521435000.000000,2339205000.000000
1476450000.000000,2310310000.000000
1474930000.000000,2312480000.000000
1476300000.000000,2310720000.000000
1475610000.000000,2312050000.000000
1523430000.000000,2332090000.000000
1522390000.000000,2336780000.000000
1472150000.000000,2319210000.000000
1522970000.000000,2333560000.000000
1480590000.000000,2307840000.000000
1480670000.000000,2306920000.000000
1485680000.000000,2300770000.000000
1489917500.000000,2293265000.000000
1521600000.000000,2338120000.000000
1486510000.000000,2300280000.000000
15,0,real
3,2,real
1,9,real
11,8,real
4,6,real
17,14,real
10,10,real
13,12,real
7,5,real
