57 115
1542600781.250000,1545135312.500000
1433416875.000000,1436930312.500000
1428191240.234375,1431742705.078125
1400374218.750000,1404467226.562500
1393432773.437500,1397518750.000000
1532315000.000000,1535740000.000000
1527557158.203125,1529990493.164062
1426160937.500000,1492888125.000000
1456300917.968750,1459861562.500000
1522978984.375000,1525478984.375000
1400973203.125000,1498780234.375000
1421430000.000000,1493310000.000000
1536838876.953125,1539460146.484375
1531188437.500000,1533523125.000000
1464153671.875000,1467549609.375000
1441260390.625000,1444759609.375000
1421981835.937500,1425439335.937500
1457510000.000000,1461020000.000000
1544570947.265625,1547081699.218750
1494323984.375000,1496975546.875000
1505072031.250000,1507696328.125000
1418190000.000000,1422012500.000000
1461967187.500000,1465450312.500000
1468236250.000000,1471721250.000000
1444890000.000000,1448221250.000000
1489975000.000000,1429568125.000000
1478775000.000000,1482231875.000000
1471317226.562500,1474733945.312500
1465653437.500000,1469043437.500000
1403125351.562500,1407155820.312500
1409067172.851562,1412900092.773438
1461744179.687500,1465170507.812500
1487982255.859375,1490983764.648438
1446607812.500000,1449891718.750000
1443709843.750000,1447075419.921875
1489770000.000000,1430880000.000000
1479465000.000000,1482730000.000000
1490380000.000000,1423940000.000000
1500101640.625000,1502897539.062500
1427333125.000000,1430871875.000000
1436020000.000000,1439442500.000000
1414671552.734375,1418478847.656250
1516805000.000000,1519365000.000000
1497092402.343750,1499874169.921875
1493056718.750000,1495799062.500000
1419420000.000000,1423245000.000000
1439293906.250000,1442875468.750000
1390236875.000000,1394291875.000000
1519499829.101562,1521955791.015625
1543146328.125000,1545738398.437500
1512034609.375000,1514626250.000000
1435474863.281250,1438878476.562500
1508964853.515625,1511575639.648438
1419881250.000000,1423708125.000000
1438152226.562500,1441691894.531250
1491993906.250000,1494686093.750000
1544570000.000000,1547090000.000000
3,4,real
29,30,real
26,27,real
2,16,real
11,7,real
37,25,real
56,56,real
