14 38
3160260000.000000,1395450000.000000
3160250000.000000,1395470000.000000
3160310000.000000,1395410000.000000
3160210000.000000,1395530000.000000
3155270000.000000,1405790000.000000
3154860000.000000,1408050000.000000
3156950000.000000,1398610000.000000
3155580000.000000,1401230000.000000
3157150000.000000,1398870000.000000
3152240000.000000,1409600000.000000
3155020000.000000,1408080000.000000
3152230000.000000,1409660000.000000
3151540000.000000,1412960000.000000
3151520000.000000,1412940000.000000
5,10,real
0,2,real
13,12,real
3,1,real
4,4,real
6,8,real
7,7,real
11,9,real
