24 62
1522970000.000000,2333560000.000000
1521460000.000000,2339140000.000000
1521410000.000000,2339270000.000000
1521810000.000000,2338080000.000000
1521600000.000000,2338150000.000000
1521600000.000000,2338120000.000000
1489990000.000000,2293250000.000000
1489710000.000000,2293350000.000000
1522050000.000000,2337520000.000000
1521870000.000000,2337970000.000000
1521510000.000000,2338900000.000000
1476300000.000000,2310720000.000000
1475610000.000000,2312050000.000000
1489970000.000000,2293250000.000000
1489720000.000000,2293310000.000000
1485680000.000000,2300770000.000000
1480590000.000000,2307840000.000000
1476450000.000000,2310310000.000000
1474930000.000000,2312480000.000000
1472150000.000000,2319210000.000000
1486510000.000000,2300280000.000000
1522390000.000000,2336780000.000000
1480670000.000000,2306920000.000000
1523430000.000000,2332090000.000000
1,2,real
1,10,real
4,5,real
17,11,real
12,18,real
14,7,real
8,21,real
19,19,real
13,6,real
3,9,real
0,23,real
20,15,real
22,16,real
